,similarity_score
1669,0.6622702
1670,0.73738647
1671,0.7552522
1672,0.70306253
1673,0.74015665
1674,0.76164854
1675,0.75910914
1676,0.76343
1677,0.7379776
1678,0.7100346
1679,0.7593452
1680,0.72556627
1681,0.74512124
1682,0.74471563
1683,0.7336303
1684,0.7336303
1685,0.7336303
1686,0.7557091
1687,0.7436391
1688,0.763489
1689,0.7419336
1690,0.722592
1691,0.74961245
1692,0.7555181
1693,0.7265351
1694,0.7613249
1695,0.76935244
1696,0.6986177
1697,0.7220869
1698,0.74512124
1699,0.71723235
1700,0.7327738
1701,0.73922706
1702,0.7653489
1703,0.72885776
1704,0.7600221
1705,0.7310523
1706,0.75966597
1707,0.78355664
1708,0.7291629
1709,0.7242214
1710,0.74961245
1711,0.71983755
1712,0.73807013
1713,0.7624722
1714,0.74350506
1715,0.71938086
1716,0.73922706
1717,0.7569457
1718,0.73922706
1719,0.750108
1720,0.74086165
1721,0.71077263
1722,0.69503415
1723,0.76094973
1724,0.74379647
1725,0.7547853
1726,0.749851
1727,0.7359332
1728,0.7703569
1729,0.7703569
1730,0.73350626
1731,0.73350626
1732,0.763489
1733,0.74398744
1734,0.72726184
1735,0.7598129
1736,0.7608897
1737,0.70358354
1738,0.75043756
1739,0.71595323
1740,0.71595323
1741,0.7593539
1742,0.7643864
1743,0.73110384
1744,0.73207843
1745,0.74512124
1746,0.69276804
1747,0.74609685
1748,0.7348521
1749,0.75405645
1750,0.7490146
1751,0.7619016
1752,0.75966597
1753,0.75663936
1754,0.7355164
1755,0.7419088
1756,0.7197145
1757,0.7695626
1758,0.7142152
1759,0.7547853
1760,0.7363829
1761,0.7002499
1762,0.72833735
1763,0.7348521
1764,0.76264894
1765,0.7490146
1766,0.7776739
1767,0.7265154
1768,0.7220869
1769,0.7440989
1770,0.74025404
1771,0.6907269
1772,0.6907269
1773,0.6907269
1774,0.7208133
1775,0.7549489
1776,0.7037822
1777,0.72248334
1778,0.71622545
1779,0.73678327
1780,0.67878425
1781,0.71652144
1782,0.7646339
1783,0.7646339
1784,0.7372865
1785,0.71614707
1786,0.69190943
1787,0.7547853
1788,0.7459556
1789,0.75794053
1790,0.75195503
1791,0.7373195
1792,0.6998218
1793,0.72097754
1794,0.73093915
1795,0.7547853
1796,0.68848115
1797,0.74512124
1798,0.73738647
1799,0.7465028
1800,0.7402686
1801,0.7410996
1802,0.74086607
1803,0.76354694
1804,0.74512124
1805,0.72885776
1806,0.73061645
1807,0.7495245
1808,0.7557607
1809,0.74512124
1810,0.75258577
1811,0.7559949
1812,0.76343
1813,0.73769516
1814,0.76935244
1815,0.7372412
1816,0.73738647
1817,0.7208133
1818,0.7547853
1819,0.74512124
1820,0.7608897
1821,0.7361141
1822,0.68714017
1823,0.74512124
1824,0.7333846
1825,0.7079035
1826,0.7619797
1827,0.74512124
1828,0.7059078
1829,0.7611972
1830,0.7252513
1831,0.7244288
1832,0.74512124
1833,0.73384607
1834,0.7589635
1835,0.74512124
1836,0.7021289
1837,0.7547853
1838,0.6413792
1839,0.73870736
1840,0.7656475
1841,0.7388034
1842,0.74512124
1843,0.75951695
1844,0.7494753
1845,0.71614707
1846,0.74512124
1847,0.75416076
1848,0.75416076
1849,0.76050794
1850,0.7391834
1851,0.71614707
1852,0.74512124
1853,0.7375227
1854,0.73906815
1855,0.7103533
1856,0.7296498
1857,0.72885776
1858,0.76437277
1859,0.7415487
1860,0.7307366
1861,0.69503415
1862,0.72439516
1863,0.77694464
1864,0.7180832
1865,0.74512124
1866,0.75133014
1867,0.7265351
1868,0.732273
1869,0.74015665
1870,0.76060593
1871,0.7336333
1872,0.7569457
1873,0.7345972
1874,0.69155383
1875,0.74512124
1876,0.7569457
1877,0.705675
1878,0.7189183
1879,0.73707676
1880,0.63763404
1881,0.7569457
1882,0.74086165
1883,0.77009535
1884,0.69191515
1885,0.72726184
1886,0.6950958
1887,0.74512124
1888,0.7624722
1889,0.7583817
1890,0.7574238
1891,0.7244823
1892,0.7227782
1893,0.7175436
1894,0.7253003
1895,0.7676969
1896,0.74512124
1897,0.7291629
1898,0.7643864
1899,0.72756594
1900,0.7624722
1901,0.76687133
1902,0.76687133
1903,0.76687133
1904,0.7295277
1905,0.73769516
1906,0.7111281
1907,0.66458374
1908,0.7100346
1909,0.71319044
1910,0.76935244
1911,0.77773106
1912,0.68799734
1913,0.7444415
1914,0.71600276
1915,0.68848115
1916,0.7252513
1917,0.74512124
1918,0.7434027
1919,0.7232804
1920,0.7569457
1921,0.76094973
1922,0.7672579
1923,0.7211105
1924,0.76315117
1925,0.7419568
1926,0.71319044
1927,0.7524489
1928,0.7220869
1929,0.74512124
1930,0.74352384
1931,0.71393096
1932,0.7254652
1933,0.7213503
1934,0.77160895
1935,0.7244823
1936,0.7233031
1937,0.74919826
1938,0.71960676
1939,0.7547853
1940,0.7473854
1941,0.73769516
1942,0.7547853
1943,0.74512124
1944,0.7480938
1945,0.7637083
1946,0.7659196
1947,0.72487116
1948,0.7419088
1949,0.76126516
1950,0.7327417
1951,0.7720978
1952,0.76343
1953,0.74512124
1954,0.74753207
1955,0.7252513
1956,0.76163685
1957,0.7233031
1958,0.75530535
1959,0.7060871
1960,0.76687133
1961,0.7547853
1962,0.74512124
1963,0.7100346
1964,0.6413792
1965,0.69583017
1966,0.7223854
1967,0.7223854
1968,0.70582765
1969,0.76935244
1970,0.7197145
1971,0.7291629
1972,0.73585826
1973,0.71949834
1974,0.73769516
1975,0.70999753
1976,0.74512124
1977,0.72439516
1978,0.71417165
1979,0.7424787
1980,0.6986238
1981,0.7811711
1982,0.71600276
1983,0.7497684
1984,0.7669383
1985,0.7490146
1986,0.7563894
1987,0.76050794
1988,0.7547853
1989,0.75530535
1990,0.71692526
1991,0.76343
1992,0.7604571
1993,0.72353923
1994,0.74512124
1995,0.7624722
1996,0.7624722
1997,0.7382021
1998,0.7016921
1999,0.74471563
2000,0.6907269
2001,0.6907269
2002,0.7210357
2003,0.740001
2004,0.75436425
2005,0.69578487
2006,0.7540564
2007,0.71576905
2008,0.7114472
2009,0.70446634
2010,0.7440311
2011,0.74025416
2012,0.7365984
2013,0.7164786
2014,0.75436425
2015,0.76263905
2016,0.7520134
2017,0.7547853
2018,0.7244288
2019,0.73906827
2020,0.7243713
2021,0.7161781
2022,0.78040767
2023,0.72439516
2024,0.73161983
2025,0.74617183
2026,0.75612104
2027,0.752987
2028,0.70877373
2029,0.7622432
2030,0.72448236
2031,0.7451211
2032,0.75694585
2033,0.75966585
2034,0.72328055
2035,0.749851
2036,0.76208824
2037,0.76406896
2038,0.755062
2039,0.71884143
2040,0.79526126
2041,0.75159526
2042,0.73648024
2043,0.72756594
2044,0.73874736
2045,0.76045716
2046,0.7451211
2047,0.73769516
2048,0.7547853
2049,0.72787035
2050,0.72330344
2051,0.7440311
2052,0.6842126
2053,0.7489652
2054,0.7373805
2055,0.7707047
2056,0.7624723
2057,0.75336075
2058,0.75694585
2059,0.7428835
2060,0.7778114
2061,0.7340162
2062,0.7058278
2063,0.7198616
2064,0.752018
2065,0.7540564
2066,0.752987
2067,0.73106533
2068,0.73752296
2069,0.7218565
2070,0.76776075
2071,0.73380136
2072,0.7451211
2073,0.7669685
2074,0.715876
2075,0.7605244
2076,0.7428881
2077,0.71614707
2078,0.7593851
2079,0.75464135
2080,0.7107725
2081,0.76344025
2082,0.72439516
2083,0.71754366
2084,0.74376404
2085,0.76935256
2086,0.747301
2087,0.7190456
2088,0.7164786
2089,0.72756594
2090,0.690933
2091,0.71256924
2092,0.7557092
2093,0.75426847
2094,0.7161781
2095,0.736917
2096,0.76935256
2097,0.7233031
2098,0.75426847
2099,0.72795343
2100,0.75172764
2101,0.72045135
2102,0.76122564
2103,0.7388034
2104,0.74965155
2105,0.7651609
2106,0.7081401
2107,0.75915337
2108,0.7159531
2109,0.71884143
2110,0.7348521
2111,0.72512555
2112,0.75694585
2113,0.72795343
2114,0.7306164
2115,0.7400637
2116,0.71319044
2117,0.7545166
2118,0.75794065
2119,0.729163
2120,0.72756594
2121,0.73219347
2122,0.73473203
2123,0.73473203
2124,0.75426847
2125,0.6413791
2126,0.7317165
2127,0.75694585
2128,0.73363036
2129,0.7334225
2130,0.72308576
2131,0.71039385
2132,0.7317165
2133,0.7114095
2134,0.69236326
2135,0.7609497
2136,0.7540564
2137,0.7147875
2138,0.7388034
2139,0.7547853
2140,0.76125085
2141,0.7451211
2142,0.757324
2143,0.7653197
2144,0.7451211
2145,0.7060873
2146,0.703269
2147,0.7348521
2148,0.7428881
2149,0.729163
2150,0.7716315
2151,0.7451211
2152,0.7594484
2153,0.7555181
2154,0.76045716
2155,0.7784093
2156,0.7716721
2157,0.72957116
2158,0.7401303
2159,0.7440337
2160,0.744744
2161,0.72487116
2162,0.7766972
2163,0.7558987
2164,0.6998218
2165,0.7605079
2166,0.73417896
2167,0.72274125
2168,0.74836135
2169,0.71884143
2170,0.76680714
2171,0.7583218
2172,0.6954044
2173,0.7383094
2174,0.76935256
2175,0.7389922
2176,0.70358497
2177,0.7447157
2178,0.7272619
2179,0.7777311
2180,0.7419089
2181,0.74015677
2182,0.7661688
2183,0.7547853
2184,0.70281476
2185,0.7557608
2186,0.74100894
2187,0.7235392
2188,0.7451211
2189,0.74015677
2190,0.68122774
2191,0.7164786
2192,0.72448236
2193,0.76405346
2194,0.72535396
2195,0.7716315
2196,0.7294574
2197,0.7659525
2198,0.7451211
2199,0.7159531
2200,0.76438636
2201,0.729163
2202,0.7570529
2203,0.7446698
2204,0.74910223
2205,0.76093054
2206,0.74277145
2207,0.7557608
2208,0.73981047
2209,0.732623
2210,0.77937603
2211,0.76438636
2212,0.7318822
2213,0.755062
2214,0.75656205
2215,0.729163
2216,0.75159526
2217,0.76406896
2218,0.74376404
2219,0.72756594
2220,0.69191533
2221,0.7325524
2222,0.7199967
2223,0.7361141
2224,0.747301
2225,0.75694585
2226,0.74301904
2227,0.73339474
2228,0.7303161
2229,0.73552924
2230,0.76125085
2231,0.7451211
2232,0.7233919
2233,0.74335057
2234,0.6398977
2235,0.71614707
2236,0.6352635
2237,0.7453487
2238,0.70446634
2239,0.7451211
2240,0.7211906
2241,0.69054675
2242,0.6950344
2243,0.74015677
2244,0.71506375
2245,0.75258005
2246,0.76687133
2247,0.75186634
2248,0.7575881
2249,0.7419566
2250,0.74015677
2251,0.7225567
2252,0.7284293
2253,0.7515469
2254,0.73363036
2255,0.7538261
2256,0.71754366
2257,0.7547853
2258,0.7205633
2259,0.7221905
2260,0.74617183
2261,0.7490146
2262,0.7557292
2263,0.75426847
2264,0.72317004
2265,0.6363311
2266,0.72901773
2267,0.7259455
2268,0.74617183
2269,0.6978934
2270,0.7575538
2271,0.72885793
2272,0.6868508
2273,0.6868508
2274,0.72439516
2275,0.7540564
2276,0.7240298
2277,0.7451211
2278,0.759345
2279,0.740001
2280,0.72248334
2281,0.7547853
2282,0.7406047
2283,0.72487116
2284,0.766075
2285,0.7286254
2286,0.7587631
2287,0.7587631
2288,0.7587631
2289,0.7075968
2290,0.7375053
2291,0.7373865
2292,0.74376404
2293,0.76342994
2294,0.72266537
2295,0.7164786
2296,0.73906827
2297,0.7327417
2298,0.722337
2299,0.729163
2300,0.74193144
2301,0.76342994
2302,0.7451211
2303,0.7037822
2304,0.73380136
2305,0.72756594
2306,0.7099976
2307,0.7429459
2308,0.7213142
2309,0.7451211
2310,0.7777569
2311,0.76965594
2312,0.70446634
2313,0.7423936
2314,0.7720978
2315,0.72582096
2316,0.72550297
2317,0.7574239
2318,0.72189796
2319,0.76263905
2320,0.7245096
2321,0.766703
2322,0.76935256
2323,0.7056061
2324,0.71884143
2325,0.74215055
2326,0.7371965
2327,0.7043137
2328,0.71947217
2329,0.7294026
2330,0.7359332
2331,0.7233031
2332,0.7221905
2333,0.75530523
2334,0.73513603
2335,0.72872126
2336,0.7318305
2337,0.7809098
2338,0.7619798
2339,0.722337
2340,0.7451211
2341,0.747398
2342,0.6986177
2343,0.7164786
2344,0.7451211
2345,0.72887677
2346,0.7707047
2347,0.7419566
2348,0.7601732
2349,0.74617183
2350,0.7605079
2351,0.7356795
2352,0.7060873
2353,0.72058177
2354,0.7148643
2355,0.76163685
2356,0.7617975
2357,0.7446849
2358,0.7305743
2359,0.7371285
2360,0.76438636
2361,0.75145066
2362,0.7327417
2363,0.76403415
2364,0.7651609
2365,0.7159531
2366,0.7300909
2367,0.73933214
2368,0.7213502
2369,0.7574239
2370,0.72248334
2371,0.763489
2372,0.765803
2373,0.7384006
2374,0.71003455
2375,0.7287357
2376,0.7445542
2377,0.779938
2378,0.7384616
2379,0.76935256
2380,0.7727353
2381,0.7624723
2382,0.7336334
2383,0.7566395
2384,0.7428881
2385,0.6950344
2386,0.75336075
2387,0.6999798
2388,0.7528843
2389,0.7547853
2390,0.72328055
2391,0.7574239
2392,0.7600689
2393,0.73449075
2394,0.7238642
2395,0.76776075
2396,0.7748798
2397,0.74410325
2398,0.7600689
2399,0.7239349
2400,0.71003455
2401,0.6907269
2402,0.72986937
2403,0.7419089
2404,0.72439516
2405,0.74934113
2406,0.7563894
2407,0.72157407
2408,0.7480937
2409,0.75888956
2410,0.7607143
2411,0.73844826
2412,0.73339474
2413,0.76045716
2414,0.7574239
2415,0.7451211
2416,0.70446426
2417,0.7451211
2418,0.7343108
2419,0.73332924
2420,0.7358584
2421,0.7490406
2422,0.7650908
2423,0.729163
2424,0.70446634
2425,0.73742855
2426,0.72901773
2427,0.76163685
2428,0.7451211
2429,0.76809216
2430,0.74003845
2431,0.7294759
2432,0.76342994
2433,0.73481965
2434,0.76918167
2435,0.76918167
2436,0.76918167
2437,0.76918167
2438,0.74607503
2439,0.8165562
2440,0.75426847
2441,0.75974005
2442,0.7239349
2443,0.7357631
2444,0.70454764
2445,0.72756594
2446,0.70169246
2447,0.72157407
2448,0.722337
2449,0.7547853
2450,0.7451211
2451,0.7593285
2452,0.7170253
2453,0.72445834
2454,0.7534273
2455,0.7488034
2456,0.7488034
2457,0.76935256
2458,0.749851
2459,0.7565003
2460,0.7481549
2461,0.7239349
2462,0.72795343
2463,0.7279122
2464,0.7252512
2465,0.7411023
2466,0.74025416
2467,0.7592469
2468,0.69179714
2469,0.7471721
2470,0.7159531
2471,0.7762487
2472,0.7084367
2473,0.7164786
2474,0.7320292
2475,0.76164854
2476,0.7451211
2477,0.76935256
2478,0.7777311
2479,0.71884143
2480,0.72328055
2481,0.7605079
2482,0.7271925
2483,0.7381927
2484,0.7547853
2485,0.7325524
2486,0.6905764
2487,0.72328055
2488,0.75010794
2489,0.6413791
2490,0.7070604
2491,0.7377765
2492,0.759354
2493,0.7461498
2494,0.75521475
2495,0.7716951
2496,0.7289218
2497,0.76935256
2498,0.75694585
2499,0.7547853
2500,0.6954044
2501,0.749851
2502,0.76163685
2503,0.6916758
2504,0.7142153
2505,0.76935256
2506,0.7457621
2507,0.76342994
2508,0.72045135
2509,0.7380954
2510,0.722337
2511,0.7107778
2512,0.72795343
2513,0.76045716
2514,0.72157407
2515,0.68833935
2516,0.7623384
2517,0.74525833
2518,0.76659924
2519,0.7605079
2520,0.7451211
2521,0.7451211
2522,0.74321985
2523,0.6871402
2524,0.75064015
2525,0.75530523
2526,0.73844826
2527,0.7459312
2528,0.76164854
2529,0.7488379
2530,0.7369015
2531,0.75436425
2532,0.7127837
2533,0.7547853
2534,0.729163
2535,0.7412194
2536,0.7712313
2537,0.6392932
2538,0.6950344
2539,0.73363036
2540,0.7729038
2541,0.63890153
2542,0.7689724
2543,0.74376404
2544,0.72756594
2545,0.7573158
2546,0.72266537
2547,0.7451211
2548,0.76172507
2549,0.7451211
2550,0.7164786
2551,0.70860213
2552,0.71614707
2553,0.7394427
2554,0.7279233
2555,0.7297786
2556,0.72334474
2557,0.7646339
2558,0.7646339
2559,0.74025416
2560,0.7582162
2561,0.73736256
2562,0.6999798
2563,0.7447157
2564,0.7794874
2565,0.7451211
2566,0.7223646
2567,0.74277145
2568,0.6986177
2569,0.74582934
2570,0.722337
2571,0.77360904
2572,0.7618723
2573,0.7532463
2574,0.77360904
2575,0.7090132
2576,0.71576905
2577,0.74996257
2578,0.76163685
2579,0.72173953
2580,0.71192276
2581,0.76344025
2582,0.7451211
2583,0.72518384
2584,0.7510681
2585,0.7333845
2586,0.7327417
2587,0.74358726
2588,0.72756594
2589,0.6398977
2590,0.74015677
2591,0.73922706
2592,0.72518384
2593,0.75656205
2594,0.7149352
2595,0.7618723
2596,0.73922706
2597,0.75583947
2598,0.717
2599,0.7392925
2600,0.75544757
2601,0.718006
2602,0.73481965
2603,0.7716951
2604,0.74658763
2605,0.7570529
2606,0.7210357
2607,0.7631009
2608,0.7357631
2609,0.7368055
2610,0.76207376
2611,0.76207376
2612,0.76207376
2613,0.766703
2614,0.74607503
2615,0.7245096
2616,0.73887205
2617,0.75241154
2618,0.7164786
2619,0.7451211
2620,0.74015677
2621,0.72795343
2622,0.7367834
2623,0.7639831
2624,0.7639831
2625,0.76935256
2626,0.72952765
2627,0.7419089
2628,0.74376404
2629,0.7164786
2630,0.7534273
2631,0.72157407
2632,0.72157407
2633,0.759345
2634,0.73450524
2635,0.7574239
2636,0.7199967
2637,0.72591317
2638,0.71884143
2639,0.7164786
2640,0.7251289
2641,0.73131716
2642,0.7563894
2643,0.7419421
2644,0.73699737
2645,0.7638604
2646,0.72755086
2647,0.72157407
2648,0.76405346
2649,0.7279122
2650,0.72328055
2651,0.7307676
2652,0.75455606
2653,0.7515823
2654,0.7481569
2655,0.75474477
2656,0.7307676
2657,0.7490146
2658,0.7348521
2659,0.7547853
2660,0.70756793
2661,0.72328055
2662,0.75436425
2663,0.71302307
2664,0.7090009
2665,0.6972337
2666,0.7451211
2667,0.69332683
2668,0.73815256
2669,0.7631277
2670,0.75436425
2671,0.74617183
2672,0.7562407
2673,0.71256924
2674,0.7142153
2675,0.7525857
2676,0.7682936
2677,0.77040243
2678,0.7408906
2679,0.76405346
2680,0.721395
2681,0.7227782
2682,0.7531954
2683,0.7659197
2684,0.7488122
2685,0.7270826
2686,0.7374778
2687,0.76122564
2688,0.7318305
2689,0.72439516
2690,0.74376404
2691,0.7451211
2692,0.7451211
2693,0.7023612
2694,0.72322893
2695,0.7081938
2696,0.72756594
2697,0.75987995
2698,0.7447157
2699,0.7211102
2700,0.75946903
2701,0.7451211
2702,0.7451211
2703,0.7325524
2704,0.71003455
2705,0.76344025
2706,0.7547853
2707,0.71703184
2708,0.7299552
2709,0.7126851
2710,0.727376
2711,0.70169246
2712,0.7273907
2713,0.76776075
2714,0.729163
2715,0.7164786
2716,0.73622215
2717,0.75436425
2718,0.75465506
2719,0.70860213
2720,0.7272619
2721,0.7506583
2722,0.7149352
2723,0.69380033
2724,0.7677655
2725,0.7327417
2726,0.6958307
2727,0.7584468
2728,0.7298323
2729,0.7279122
2730,0.7547853
2731,0.7361141
2732,0.7159531
2733,0.7326809
2734,0.77375734
2735,0.69146216
2736,0.7451211
2737,0.7451211
2738,0.6950344
2739,0.7451211
2740,0.7463218
2741,0.71971464
2742,0.74672335
2743,0.6954044
2744,0.71576905
2745,0.7495376
2746,0.7294759
2747,0.7392925
2748,0.7387929
2749,0.70402175
2750,0.7561107
2751,0.71706426
2752,0.7570529
2753,0.7178502
2754,0.7451211
2755,0.78040767
2756,0.76659924
2757,0.74025416
2758,0.752987
2759,0.7754543
2760,0.7164786
2761,0.72532475
2762,0.7327417
2763,0.7451211
2764,0.7228446
2765,0.73769516
2766,0.77118635
2767,0.7333845
2768,0.7165215
2769,0.74350834
2770,0.75077534
2771,0.7534273
2772,0.7387929
2773,0.7393515
2774,0.75954807
2775,0.71576905
2776,0.7406047
2777,0.7069875
2778,0.7548179
2779,0.76045716
2780,0.73906827
2781,0.76263905
2782,0.7178502
2783,0.71003455
2784,0.75189424
2785,0.7419421
2786,0.73761445
2787,0.75159526
2788,0.7547068
2789,0.760167
2790,0.71735877
2791,0.7624723
2792,0.7659197
2793,0.71614707
2794,0.73920405
2795,0.7285265
2796,0.7164786
2797,0.69191533
2798,0.73089325
2799,0.6932125
2800,0.76278746
2801,0.7451211
2802,0.7451211
2803,0.76342994
2804,0.7547853
2805,0.70446634
2806,0.7164786
2807,0.76842463
2808,0.7043137
2809,0.72029823
2810,0.7547853
2811,0.7766972
2812,0.73281264
2813,0.7566395
2814,0.7164786
2815,0.7288537
2816,0.7288537
2817,0.71003455
2818,0.70590776
2819,0.7419421
2820,0.7361141
2821,0.7765146
2822,0.7547853
2823,0.751194
2824,0.7159531
2825,0.7380609
2826,0.7377765
2827,0.72439516
2828,0.7411023
2829,0.71587265
2830,0.758992
2831,0.7060873
2832,0.7689724
2833,0.7525377
2834,0.63970757
2835,0.759081
2836,0.7043137
2837,0.71754766
2838,0.71003455
2839,0.7702014
2840,0.73473203
2841,0.7547853
2842,0.70860213
2843,0.6986177
2844,0.75482035
2845,0.76122564
2846,0.76122564
2847,0.7570387
2848,0.7289195
2849,0.7184062
2850,0.722337
2851,0.6916758
2852,0.74617183
2853,0.71414167
2854,0.78385854
2855,0.7547853
2856,0.7554667
2857,0.7170764
2858,0.7394218
2859,0.7394218
2860,0.760926
2861,0.7147697
2862,0.7643728
2863,0.7428881
2864,0.74952435
2865,0.7611973
2866,0.7392925
2867,0.72173953
2868,0.75817657
2869,0.75974005
2870,0.7771032
2871,0.729163
2872,0.75602365
2873,0.76643276
2874,0.7459531
2875,0.76935256
2876,0.8089014
2877,0.7428881
2878,0.75966585
2879,0.7327417
2880,0.71576905
2881,0.7107725
2882,0.7451211
2883,0.7178831
2884,0.78136903
2885,0.7029809
2886,0.73458993
2887,0.7317165
2888,0.7233031
2889,0.76935256
2890,0.6836224
2891,0.7548642
2892,0.71417177
2893,0.76965594
2894,0.7221905
2895,0.7605079
2896,0.75416076
2897,0.7221905
2898,0.71135783
2899,0.75544757
2900,0.7451211
2901,0.7451211
2902,0.727376
2903,0.74582314
2904,0.727376
2905,0.7142153
2906,0.7562634
2907,0.7243713
2908,0.72045135
2909,0.75694585
2910,0.71035326
2911,0.70454764
2912,0.7419421
2913,0.7107725
2914,0.7133448
2915,0.70590776
2916,0.7542802
2917,0.7534434
2918,0.73978335
2919,0.75464135
2920,0.7587631
2921,0.7587631
2922,0.7587631
2923,0.7587631
2924,0.7238206
2925,0.7732835
2926,0.7327417
2927,0.76776075
2928,0.7252512
2929,0.6950344
2930,0.76122564
2931,0.7259455
2932,0.75245076
2933,0.76776075
2934,0.751703
2935,0.7547853
2936,0.8042946
2937,0.7235392
2938,0.6950344
2939,0.7312937
2940,0.7428835
2941,0.7367153
2942,0.7361141
2943,0.73906827
2944,0.7092736
2945,0.7688595
2946,0.71040726
2947,0.7099976
2948,0.734813
2949,0.71891826
2950,0.75175595
2951,0.72434855
2952,0.7451211
2953,0.75426847
2954,0.7534273
2955,0.71824294
2956,0.7525857
2957,0.7363038
2958,0.71305054
2959,0.74015677
2960,0.7593285
2961,0.74914026
2962,0.7375101
2963,0.7500237
2964,0.72157407
2965,0.72157407
2966,0.7384524
2967,0.75974005
2968,0.75694585
2969,0.7164786
2970,0.7159531
2971,0.7593285
2972,0.7569931
2973,0.7333845
2974,0.7237414
2975,0.742051
2976,0.73591906
2977,0.7547853
2978,0.72157407
2979,0.7281929
2980,0.6978934
2981,0.7378235
2982,0.7651609
2983,0.75694585
2984,0.729163
2985,0.7436391
2986,0.7562634
2987,0.7490146
2988,0.73844826
2989,0.7624723
2990,0.73259187
2991,0.7376381
2992,0.737512
2993,0.746686
2994,0.71035326
2995,0.76776075
2996,0.7547853
2997,0.7451211
2998,0.76342994
2999,0.73819375
3000,0.71977437
3001,0.78415805
3002,0.72029805
3003,0.7609117
3004,0.75405645
